prot_tag,prot_id,product,Product_unified,start_stop,size,accession,name,cluster*,origin*
pp2_155,AFN37388.1,hypothetical protein,hypothetical protein,[93687:94155](+),155,JN849462.1,"Vibriophage phi-pp2, complete genome",345,345
phiGrn1_0271,ALP47125.1,hypothetical protein,hypothetical protein,[202153:202615](+),153,KT919972.1,"Vibrio phage phi-Grn1, complete genome",345,345
CF80_gp072,YP_009006146.1,hypothetical protein,hypothetical protein,[39001:39256](+),84,NC_023568.1,"Vibrio phage VH7D, complete genome",627,627
phiGrn1_0299,ALP47263.1,hypothetical protein,hypothetical protein,[214447:214690](+),80,KT919972.1,"Vibrio phage phi-Grn1, complete genome",627,627
KVP40.0181,NP_899427.1,hypothetical protein,hypothetical protein,[102493:102742](+),82,NC_005083.2,"Vibrio phage KVP40, complete genome",627,627
phiST2_0055,ALP47646.1,hypothetical protein,hypothetical protein,[26827:27070](+),80,KT919973.1,"Vibrio phage phi-ST2, complete genome",627,627
AVU32_gp073,YP_009201176.1,hypothetical protein,hypothetical protein,[27588:27831](-),80,NC_028829.1,"Vibrio phage ValKK3, complete genome",627,627
pp2_178,AFN37411.1,hypothetical protein,hypothetical protein,[102979:103228](+),82,JN849462.1,"Vibriophage phi-pp2, complete genome",627,627
VPFG_00240,YP_008125388.1,hypothetical protein,hypothetical protein,[24918:25155](+),78,NC_021529.2,"Vibrio phage nt-1, complete genome",627,627
AVU32_gp074,YP_009201177.1,hypothetical protein,hypothetical protein,[27827:28064](-),78,NC_028829.1,"Vibrio phage ValKK3, complete genome",627,627
KVP40.0225,NP_899471.1,hypothetical protein,hypothetical protein,[118914:119181](+),88,NC_005083.2,"Vibrio phage KVP40, complete genome",535,535
AVU32_gp019,YP_009201122.1,hypothetical protein,hypothetical protein,[7393:7672](-),92,NC_028829.1,"Vibrio phage ValKK3, complete genome",535,535
VPFG_00287,YP_008125435.1,hypothetical protein,hypothetical protein,[42164:42431](+),88,NC_021529.2,"Vibrio phage nt-1, complete genome",535,535
phiGrn1_0349,ALP47329.1,hypothetical protein,hypothetical protein,[234519:234657](+),45,KT919972.1,"Vibrio phage phi-Grn1, complete genome",535,535
CF80_gp125,YP_009006199.1,hypothetical protein,hypothetical protein,[59550:59829](+),92,NC_023568.1,"Vibrio phage VH7D, complete genome",535,535
VPFG_00248,YP_008125396.1,hypothetical protein,hypothetical protein,[26915:27239](+),107,NC_021529.2,"Vibrio phage nt-1, complete genome",325,325
phiST2_0062,ALP47584.1,hypothetical protein,hypothetical protein,[29337:29649](+),103,KT919973.1,"Vibrio phage phi-ST2, complete genome",325,325
AVU32_gp064,YP_009201167.1,hypothetical protein,hypothetical protein,[25297:25618](-),106,NC_028829.1,"Vibrio phage ValKK3, complete genome",325,325
phiGrn1_0305,ALP47190.1,hypothetical protein,hypothetical protein,[216477:216798](+),106,KT919972.1,"Vibrio phage phi-Grn1, complete genome",325,325
KVP40.0188,NP_899434.1,hypothetical protein,hypothetical protein,[104799:105126](+),108,NC_005083.2,"Vibrio phage KVP40, complete genome",325,325
KVP40.0092,NP_899340.1,hypothetical protein,hypothetical protein,[56671:57184](+),170,NC_005083.2,"Vibrio phage KVP40, complete genome",352,352
pp2_090,AFN37323.1,hypothetical protein,hypothetical protein,[57305:57818](+),170,JN849462.1,"Vibriophage phi-pp2, complete genome",352,352
VPFG_00140,YP_008125291.2,Tk.4,hypothetical protein,[222175:222691](+),171,NC_021529.2,"Vibrio phage nt-1, complete genome",352,352
phiST2_0340,ALP47479.1,hypothetical protein,hypothetical protein,[225390:225903](+),170,KT919973.1,"Vibrio phage phi-ST2, complete genome",352,352
CF80_gp313,YP_009006387.1,putative 17.5 kDa protein,hypothetical protein,[237283:237796](+),170,NC_023568.1,"Vibrio phage VH7D, complete genome",352,352
KVP40.0018,NP_899266.1,hypothetical protein,hypothetical protein,[12423:13248](+),274,NC_005083.2,"Vibrio phage KVP40, complete genome",459,459
pp2_018,AFN37252.1,hypothetical protein,hypothetical protein,[12419:13244](+),274,JN849462.1,"Vibriophage phi-pp2, complete genome",459,459
VPFG_00067,YP_009046852.1,hypothetical protein,hypothetical protein,[177176:178001](+),274,NC_021529.2,"Vibrio phage nt-1, complete genome",459,459
phiGrn1_0133,ALP47037.1,DNA helicase,hypothetical protein,[120404:121229](+),274,KT919972.1,"Vibrio phage phi-Grn1, complete genome",459,459
CF80_gp238,YP_009006312.1,hypothetical protein,hypothetical protein,[191733:192558](+),274,NC_023568.1,"Vibrio phage VH7D, complete genome",459,459
AVU32_gp041,YP_009201144.1,hypothetical protein,hypothetical protein,[15783:16053](-),89,NC_028829.1,"Vibrio phage ValKK3, complete genome",293-351-414,293-351-414
AVU32_gp038,YP_009201141.1,hypothetical protein,hypothetical protein,[14570:14924](-),117,NC_028829.1,"Vibrio phage ValKK3, complete genome",293-351-414,293-351-414
phiGrn1_0328,ALP47238.1,hypothetical protein,hypothetical protein,[226139:226409](+),89,KT919972.1,"Vibrio phage phi-Grn1, complete genome",293-351-414,293-351-414
KVP40.0204,NP_899450.1,hypothetical protein,hypothetical protein,[110900:111170](+),89,NC_005083.2,"Vibrio phage KVP40, complete genome",293-351-414,293-351-414
CF80_gp106,YP_009006180.1,hypothetical protein,hypothetical protein,[52134:52404](+),89,NC_023568.1,"Vibrio phage VH7D, complete genome",293-351-414,293-351-414
VPHG_00164,YP_007673646.1,hypothetical protein,hypothetical protein,[109297:109462](-),54,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,293-351-414,293-351-414
phiST2_0083,ALP47624.1,hypothetical protein,hypothetical protein,[38416:38686](+),89,KT919973.1,"Vibrio phage phi-ST2, complete genome",293-351-414,293-351-414
KVP40.0207,NP_899453.1,hypothetical protein,hypothetical protein,[112021:112375](+),117,NC_005083.2,"Vibrio phage KVP40, complete genome",293-351-414,293-351-414
phiST2_0086,ALP47614.1,hypothetical protein,hypothetical protein,[39617:39899](+),93,KT919973.1,"Vibrio phage phi-ST2, complete genome",293-351-414,293-351-414
phiST2_0085,ALP47521.1,hypothetical protein,hypothetical protein,[39111:39549](+),145,KT919973.1,"Vibrio phage phi-ST2, complete genome",293-351-414,293-351-414
VPFG_00266,YP_008125414.1,hypothetical protein,hypothetical protein,[34345:34795](+),149,NC_021529.2,"Vibrio phage nt-1, complete genome",293-351-414,293-351-414
AVU32_gp039,YP_009201142.1,hypothetical protein,hypothetical protein,[14920:15358](-),145,NC_028829.1,"Vibrio phage ValKK3, complete genome",293-351-414,293-351-414
pp2_202,AFN37435.1,hypothetical protein,hypothetical protein,[111721:112153](+),143,JN849462.1,"Vibriophage phi-pp2, complete genome",293-351-414,293-351-414
CF80_gp103,YP_009006177.1,hypothetical protein,hypothetical protein,[50918:51188](+),89,NC_023568.1,"Vibrio phage VH7D, complete genome",293-351-414,293-351-414
VPFG_00267,YP_008125415.2,hypothetical protein,hypothetical protein,[34791:35157](+),121,NC_021529.2,"Vibrio phage nt-1, complete genome",293-351-414,293-351-414
pp2_200,AFN37433.1,hypothetical protein,hypothetical protein,[111013:111298](+),94,JN849462.1,"Vibriophage phi-pp2, complete genome",293-351-414,293-351-414
VPFG_00264,YP_008125412.1,hypothetical protein,hypothetical protein,[33639:33924](+),94,NC_021529.2,"Vibrio phage nt-1, complete genome",293-351-414,293-351-414
KVP40.0206,NP_899452.1,hypothetical protein,hypothetical protein,[111593:112025](+),143,NC_005083.2,"Vibrio phage KVP40, complete genome",293-351-414,293-351-414
CF80_gp105,YP_009006179.1,hypothetical protein,hypothetical protein,[51613:52051](+),145,NC_023568.1,"Vibrio phage VH7D, complete genome",293-351-414,293-351-414
VPFG_00276,YP_008125424.1,hypothetical protein,hypothetical protein,[38108:38453](+),114,NC_021529.2,"Vibrio phage nt-1, complete genome",569,569
VPFG_00275,YP_008125423.1,hypothetical protein,hypothetical protein,[37767:38112](+),114,NC_021529.2,"Vibrio phage nt-1, complete genome",569,569
AVU32_gp031,YP_009201134.1,hypothetical protein,hypothetical protein,[11492:11837](-),114,NC_028829.1,"Vibrio phage ValKK3, complete genome",569,569
AVU32_gp032,YP_009201135.1,hypothetical protein,hypothetical protein,[11830:12166](-),111,NC_028829.1,"Vibrio phage ValKK3, complete genome",569,569
KVP40.0213,NP_899459.1,hypothetical protein,hypothetical protein,[114916:115261](+),114,NC_005083.2,"Vibrio phage KVP40, complete genome",569,569
pp2_210,AFN37443.1,hypothetical protein,hypothetical protein,[114859:115204](+),114,JN849462.1,"Vibriophage phi-pp2, complete genome",569,569
VPFG_00274,YP_008125422.1,hypothetical protein,hypothetical protein,[37418:37778](+),119,NC_021529.2,"Vibrio phage nt-1, complete genome",569,569
CF80_gp112,YP_009006186.1,hypothetical protein,hypothetical protein,[54856:55192](+),111,NC_023568.1,"Vibrio phage VH7D, complete genome",569,569
CF80_gp113,YP_009006187.1,hypothetical protein,hypothetical protein,[55260:55530](+),89,NC_023568.1,"Vibrio phage VH7D, complete genome",569,569
KVP40.0212,NP_899458.1,hypothetical protein,hypothetical protein,[114584:114923](+),112,NC_005083.2,"Vibrio phage KVP40, complete genome",569,569
AKU42586.1,AKU42586.1,hypothetical protein,hypothetical protein,[2461:3112](-),216,KT160311.1,"Vibrio phage H188, complete genome",26,26
F397_gp26,YP_007006415.1,hypothetical protein,hypothetical protein,[20754:21174](-),139,NC_019518.1,"Vibrio phage vB_VchM-138, complete genome",26,26
TUST1-10_01105,ADX89633.1,hypothetical protein,hypothetical protein,[125465:126224](+),252,HQ641354.1,"Vibrio phage ICP1_2004_A, complete genome",26,26
TUST1-15_01120,ADX89176.1,hypothetical protein,hypothetical protein,[125411:126170](+),252,HQ641352.1,"Vibrio phage ICP1_2005_A, complete genome",26,26
ViPhICP1_gp226,YP_004251167.1,hypothetical protein,hypothetical protein,[121994:122753](+),252,NC_015157.1,"Vibrio phage ICP1, complete genome",26,26
APD17917.1,APD17917.1,hypothetical protein,hypothetical protein,[74463:75222](-),252,KY065147.1,"Vibrio phage JSF4, complete genome",26,26
AKU42589.1,AKU42589.1,hypothetical protein,hypothetical protein,[5127:5559](-),143,KT160311.1,"Vibrio phage H188, complete genome",26,26
pp2_085,AFN37318.1,hypothetical protein,hypothetical protein,[54501:54885](+),127,JN849462.1,"Vibriophage phi-pp2, complete genome",288,288
CF80_gp307,YP_009006381.1,hypothetical protein,hypothetical protein,[234503:234857](+),117,NC_023568.1,"Vibrio phage VH7D, complete genome",288,288
VPFG_00134,YP_008125285.1,PseT.3,hypothetical protein,[219311:219695](+),127,NC_021529.2,"Vibrio phage nt-1, complete genome",288,288
KVP40.0086,NP_899334.1,hypothetical protein,hypothetical protein,[53872:54256](+),127,NC_005083.2,"Vibrio phage KVP40, complete genome",288,288
AKU42612.1,AKU42612.1,hypothetical protein,hypothetical protein,[20474:20732](-),85,KT160311.1,"Vibrio phage H188, complete genome",288,288
CF80_gp318,YP_009006392.1,hypothetical protein,hypothetical protein,[240370:240643](+),90,NC_023568.1,"Vibrio phage VH7D, complete genome",364,364
KVP40.0098,NP_899346.1,hypothetical protein,hypothetical protein,[59686:60019](+),110,NC_005083.2,"Vibrio phage KVP40, complete genome",364,364
phiGrn1_0212,ALP47232.1,hypothetical protein,hypothetical protein,[167334:167607](+),90,KT919972.1,"Vibrio phage phi-Grn1, complete genome",364,364
phiST2_0345,ALP47617.1,hypothetical protein,hypothetical protein,[228477:228750](+),90,KT919973.1,"Vibrio phage phi-ST2, complete genome",364,364
AVU32_gp162,YP_009201265.1,hypothetical protein,hypothetical protein,[73728:74001](-),90,NC_028829.1,"Vibrio phage ValKK3, complete genome",364,364
VPFG_00146,YP_008125297.1,hypothetical protein,hypothetical protein,[225325:225589](+),87,NC_021529.2,"Vibrio phage nt-1, complete genome",364,364
VPHG_00033,YP_007673519.1,hypothetical protein,hypothetical protein,[22423:22990](+),188,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,17,17
VPFG_00169,YP_008125320.1,hypothetical protein,hypothetical protein,[236414:237095](+),226,NC_021529.2,"Vibrio phage nt-1, complete genome",17,17
ViPhICP1_gp079,YP_004251020.1,hypothetical protein,hypothetical protein,[39190:40168](-),325,NC_015157.1,"Vibrio phage ICP1, complete genome",17,17
TUST1-17_00380,ADX88802.1,hypothetical protein,hypothetical protein,[38615:39572](-),318,HQ641351.1,"Vibrio phage ICP1_2006_A, complete genome",17,17
SBVcX29_0063,YP_009043934.1,hypothetical protein,hypothetical protein,[4171:4396](+),74,NC_024369.2,"Vibrio phage X29, complete genome",17,17
VPHG_00102,YP_007673588.1,hypothetical protein,hypothetical protein,[64251:65199](-),315,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,17,17
TUST1-191_00620,ADX88170.1,hypothetical protein,hypothetical protein,[67905:68967](-),353,HQ641348.1,"Vibrio phage ICP1_2006_D, complete genome",53,53
VPHG_00136,YP_007673621.1,hypothetical protein,hypothetical protein,[89449:90472](-),340,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,53,53
ASR73853.1,ASR73853.1,hypothetical protein,hypothetical protein,[25125:25311](+),61,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",53,53
APD17788.1,APD17788.1,hypothetical protein,hypothetical protein,[3241:4303](+),353,KY065147.1,"Vibrio phage JSF4, complete genome",53,53
ViPhICP1_gp125,YP_004251066.1,hypothetical protein,hypothetical protein,[68637:69699](-),353,NC_015157.1,"Vibrio phage ICP1, complete genome",53,53
KVP40.0041,NP_899289.1,hypothetical protein,hypothetical protein,[22653:22926](+),90,NC_005083.2,"Vibrio phage KVP40, complete genome",260,260
CF80_gp261,YP_009006335.1,hypothetical protein,hypothetical protein,[202087:202330](+),80,NC_023568.1,"Vibrio phage VH7D, complete genome",260,260
VPFG_00088,YP_008125239.1,hypothetical protein,hypothetical protein,[187163:187418](+),84,NC_021529.2,"Vibrio phage nt-1, complete genome",260,260
VPFG_00089,YP_008125240.2,hypothetical protein,hypothetical protein,[187437:187680](+),80,NC_021529.2,"Vibrio phage nt-1, complete genome",260,260
AVU32_gp221,YP_009201324.1,hypothetical protein,hypothetical protein,[111368:111629](-),86,NC_028829.1,"Vibrio phage ValKK3, complete genome",260,260
phiGrn1_0155,ALP47248.1,hypothetical protein,hypothetical protein,[130019:130280](+),86,KT919972.1,"Vibrio phage phi-Grn1, complete genome",260,260
APL38_gp41,YP_009167748.1,gp41 protein,protein rIIB,[29949:30309](+),119,NC_027981.1,"Vibrio phage VP58.5, complete genome",251,251
pp2_142,AFN37375.1,putative rIIB protector from prophage-induced early lysis,protein rIIB,[85255:86293](+),345,JN849462.1,"Vibriophage phi-pp2, complete genome",251,251
phiST2_0010,ALP47392.1,rIIB lysis inhibitor,protein rIIB,[5290:6277](+),328,KT919973.1,"Vibrio phage phi-ST2, complete genome",251,251
VHMLp02,NP_758895.1,ORF2,protein rIIB,[2421:2790](+),122,NC_004456.1,"Vibrio phage VHML, complete genome",251,251
KVP40.0144,NP_899391.1,rIIB Protector from prophage-induced early lysis,protein rIIB,[83888:84926](+),345,NC_005083.2,"Vibrio phage KVP40, complete genome",251,251
CF80_gp032,YP_009006106.1,protein rIIB,protein rIIB,[18515:19556](+),346,NC_023568.1,"Vibrio phage VH7D, complete genome",251,251
AVU32_gp117,YP_009201220.1,protein rIIB,protein rIIB,[47324:48356](-),343,NC_028829.1,"Vibrio phage ValKK3, complete genome",251,251
VPHG_00030,YP_007673516.1,rIIB membrane-associated protein,protein rIIB,[19830:20703](+),290,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,251,251
phiGrn1_0255,ALP47006.1,rIIB lysis inhibitor,protein rIIB,[192762:193803](+),346,KT919972.1,"Vibrio phage phi-Grn1, complete genome",251,251
VPFG_00191,YP_008125340.1,RIIB protector from prophage-induced early lysis,protein rIIB,[2077:3109](+),343,NC_021529.2,"Vibrio phage nt-1, complete genome",251,251
SBVcX29_0025,YP_009043896.1,helix-turn-helix domain protein,protein rIIB,[28004:28217](+),70,NC_024369.2,"Vibrio phage X29, complete genome",251,<5fil
AVU32_gp248,YP_009201351.1,hypothetical protein,hypothetical protein,[123861:124464](-),200,NC_028829.1,"Vibrio phage ValKK3, complete genome",409,409
KVP40.0014,NP_899262.1,hypothetical protein,hypothetical protein,[9959:10529](+),189,NC_005083.2,"Vibrio phage KVP40, complete genome",409,409
pp2_014,AFN37248.1,hypothetical protein,hypothetical protein,[9955:10525](+),189,JN849462.1,"Vibriophage phi-pp2, complete genome",409,409
VPFG_00062,YP_008125214.2,hypothetical protein,hypothetical protein,[174537:175077](+),179,NC_021529.2,"Vibrio phage nt-1, complete genome",409,409
CF80_gp234,YP_009006308.1,hypothetical protein,hypothetical protein,[189233:189839](+),201,NC_023568.1,"Vibrio phage VH7D, complete genome",409,409
phiGrn1_0129,ALP47141.1,hypothetical protein,hypothetical protein,[118090:118510](+),139,KT919972.1,"Vibrio phage phi-Grn1, complete genome",409,409
VPHG_00062,YP_007673548.1,hypothetical protein,hypothetical protein,[38652:38868](-),71,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,225,225
CF80_gp071,YP_009006145.1,hypothetical protein,hypothetical protein,[38666:39017](+),116,NC_023568.1,"Vibrio phage VH7D, complete genome",225,225
phiST2_0054,ALP47558.1,hypothetical protein,hypothetical protein,[26480:26831](+),116,KT919973.1,"Vibrio phage phi-ST2, complete genome",225,225
F397_gp43,YP_007006432.1,hypothetical protein,hypothetical protein,[29683:30022](-),112,NC_019518.1,"Vibrio phage vB_VchM-138, complete genome",225,225
phiGrn1_0298,ALP47170.1,hypothetical protein,hypothetical protein,[214100:214451](+),116,KT919972.1,"Vibrio phage phi-Grn1, complete genome",225,225
KVP40.0180,NP_899426.1,hypothetical protein,hypothetical protein,[102146:102497](+),116,NC_005083.2,"Vibrio phage KVP40, complete genome",225,225
VPFG_00239,YP_008125387.1,hypothetical protein,hypothetical protein,[24571:24922](+),116,NC_021529.2,"Vibrio phage nt-1, complete genome",225,225
AVU32_gp075,YP_009201178.1,hypothetical protein,hypothetical protein,[28045:28399](-),117,NC_028829.1,"Vibrio phage ValKK3, complete genome",225,225
ASR73874.1,ASR73874.1,terminase large subunit,hypothetical protein,[45820:47251](-),476,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",278,278
